source_id,schema_cols,total_rows,dropped_ambiguous_or_missing_label,valid_label_rows,normal_rows,attack_rows,sampled_rows
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200425_UOWM_IEC104_Dataset_m_sp_na_1_DoS\20200425_UOWM_IEC104_Dataset_m_sp_na_1_DoS\20200425_UOWM_IEC104_Dataset_m_sp_na_1_DoS_iecserver6\20200425_UOWM_IEC104_Dataset_m_sp_na_1_DoS_iecserver6_iec104_only.pcapiec104_network_flow_leayer.csv,119,91,0,91,0,91,91
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200425_UOWM_IEC104_Dataset_m_sp_na_1_DoS\20200425_UOWM_IEC104_Dataset_m_sp_na_1_DoS\20200425_UOWM_IEC104_Dataset_m_sp_na_1_DoS_iecserver7\20200425_UOWM_IEC104_Dataset_m_sp_na_1_DoS_iecserver7_iec104_only.pcapiec104_network_flow_leayer.csv,119,91,0,91,0,91,91
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200425_UOWM_IEC104_Dataset_m_sp_na_1_DoS\20200425_UOWM_IEC104_Dataset_m_sp_na_1_DoS\20200425_UOWM_IEC104_Dataset_m_sp_na_1_DoS_qtester\20200425_UOWM_IEC104_Dataset_m_sp_na_1_DoS_qtester_iec104_only.pcapiec104_network_flow_leayer.csv,119,637,0,637,0,637,637
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200426_UOWM_IEC104_Dataset_c_ci_na_1.7z::20200426_UOWM_IEC104_Dataset_c_ci_na_1/20200426_UOWM_IEC104_Dataset_c_ci_na_1_attacker1/20200426_UOWM_IEC104_Dataset_c_ci_na_1_attacker1_iec104_only.pcapiec104_network_flow_leayer.csv,119,234,0,234,0,234,234
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200426_UOWM_IEC104_Dataset_c_ci_na_1.7z::20200426_UOWM_IEC104_Dataset_c_ci_na_1/20200426_UOWM_IEC104_Dataset_c_ci_na_1_attacker2/20200426_UOWM_IEC104_Dataset_c_ci_na_1_attacker2_iec104_only.pcapiec104_network_flow_leayer.csv,119,135,0,135,0,135,135
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200426_UOWM_IEC104_Dataset_c_ci_na_1.7z::20200426_UOWM_IEC104_Dataset_c_ci_na_1/20200426_UOWM_IEC104_Dataset_c_ci_na_1_attacker3/20200426_UOWM_IEC104_Dataset_c_ci_na_1_attacker3_iec104_only.pcapiec104_network_flow_leayer.csv,119,201,0,201,0,201,201
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200426_UOWM_IEC104_Dataset_c_ci_na_1.7z::20200426_UOWM_IEC104_Dataset_c_ci_na_1/20200426_UOWM_IEC104_Dataset_c_ci_na_1_iecserver1/20200426_UOWM_IEC104_Dataset_c_ci_na_1_iecserver1_iec104_only.pcapiec104_network_flow_leayer.csv,119,221,0,221,104,117,221
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200426_UOWM_IEC104_Dataset_c_ci_na_1.7z::20200426_UOWM_IEC104_Dataset_c_ci_na_1/20200426_UOWM_IEC104_Dataset_c_ci_na_1_iecserver2/20200426_UOWM_IEC104_Dataset_c_ci_na_1_iecserver2_iec104_only.pcapiec104_network_flow_leayer.csv,119,221,0,221,104,117,221
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200426_UOWM_IEC104_Dataset_c_ci_na_1.7z::20200426_UOWM_IEC104_Dataset_c_ci_na_1/20200426_UOWM_IEC104_Dataset_c_ci_na_1_iecserver3/20200426_UOWM_IEC104_Dataset_c_ci_na_1_iecserver3_iec104_only.pcapiec104_network_flow_leayer.csv,119,171,0,171,104,67,171
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200426_UOWM_IEC104_Dataset_c_ci_na_1.7z::20200426_UOWM_IEC104_Dataset_c_ci_na_1/20200426_UOWM_IEC104_Dataset_c_ci_na_1_iecserver4/20200426_UOWM_IEC104_Dataset_c_ci_na_1_iecserver4_iec104_only.pcapiec104_network_flow_leayer.csv,119,172,0,172,104,68,172
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200426_UOWM_IEC104_Dataset_c_ci_na_1.7z::20200426_UOWM_IEC104_Dataset_c_ci_na_1/20200426_UOWM_IEC104_Dataset_c_ci_na_1_iecserver5/20200426_UOWM_IEC104_Dataset_c_ci_na_1_iecserver5_iec104_only.pcapiec104_network_flow_leayer.csv,119,170,0,170,103,67,170
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200426_UOWM_IEC104_Dataset_c_ci_na_1.7z::20200426_UOWM_IEC104_Dataset_c_ci_na_1/20200426_UOWM_IEC104_Dataset_c_ci_na_1_iecserver6/20200426_UOWM_IEC104_Dataset_c_ci_na_1_iecserver6_iec104_only.pcapiec104_network_flow_leayer.csv,119,170,0,170,103,67,170
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200426_UOWM_IEC104_Dataset_c_ci_na_1.7z::20200426_UOWM_IEC104_Dataset_c_ci_na_1/20200426_UOWM_IEC104_Dataset_c_ci_na_1_iecserver7/20200426_UOWM_IEC104_Dataset_c_ci_na_1_iecserver7_iec104_only.pcapiec104_network_flow_leayer.csv,119,170,0,170,103,67,170
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200426_UOWM_IEC104_Dataset_c_ci_na_1.7z::20200426_UOWM_IEC104_Dataset_c_ci_na_1/20200426_UOWM_IEC104_Dataset_c_ci_na_1_qtester/20200426_UOWM_IEC104_Dataset_c_ci_na_1_qtester_iec104_only.pcapiec104_network_flow_leayer.csv,119,725,0,725,725,0,725
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200426_UOWM_IEC104_Dataset_c_ci_na_1\20200426_UOWM_IEC104_Dataset_c_ci_na_1\20200426_UOWM_IEC104_Dataset_c_ci_na_1_attacker1\20200426_UOWM_IEC104_Dataset_c_ci_na_1_attacker1_iec104_only.pcapiec104_network_flow_leayer.csv,119,234,0,234,0,234,234
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200426_UOWM_IEC104_Dataset_c_ci_na_1\20200426_UOWM_IEC104_Dataset_c_ci_na_1\20200426_UOWM_IEC104_Dataset_c_ci_na_1_attacker2\20200426_UOWM_IEC104_Dataset_c_ci_na_1_attacker2_iec104_only.pcapiec104_network_flow_leayer.csv,119,135,0,135,0,135,135
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200426_UOWM_IEC104_Dataset_c_ci_na_1\20200426_UOWM_IEC104_Dataset_c_ci_na_1\20200426_UOWM_IEC104_Dataset_c_ci_na_1_attacker3\20200426_UOWM_IEC104_Dataset_c_ci_na_1_attacker3_iec104_only.pcapiec104_network_flow_leayer.csv,119,201,0,201,0,201,201
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200426_UOWM_IEC104_Dataset_c_ci_na_1\20200426_UOWM_IEC104_Dataset_c_ci_na_1\20200426_UOWM_IEC104_Dataset_c_ci_na_1_iecserver1\20200426_UOWM_IEC104_Dataset_c_ci_na_1_iecserver1_iec104_only.pcapiec104_network_flow_leayer.csv,119,221,0,221,104,117,221
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200426_UOWM_IEC104_Dataset_c_ci_na_1\20200426_UOWM_IEC104_Dataset_c_ci_na_1\20200426_UOWM_IEC104_Dataset_c_ci_na_1_iecserver2\20200426_UOWM_IEC104_Dataset_c_ci_na_1_iecserver2_iec104_only.pcapiec104_network_flow_leayer.csv,119,221,0,221,104,117,221
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200426_UOWM_IEC104_Dataset_c_ci_na_1\20200426_UOWM_IEC104_Dataset_c_ci_na_1\20200426_UOWM_IEC104_Dataset_c_ci_na_1_iecserver3\20200426_UOWM_IEC104_Dataset_c_ci_na_1_iecserver3_iec104_only.pcapiec104_network_flow_leayer.csv,119,171,0,171,104,67,171
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200426_UOWM_IEC104_Dataset_c_ci_na_1\20200426_UOWM_IEC104_Dataset_c_ci_na_1\20200426_UOWM_IEC104_Dataset_c_ci_na_1_iecserver4\20200426_UOWM_IEC104_Dataset_c_ci_na_1_iecserver4_iec104_only.pcapiec104_network_flow_leayer.csv,119,172,0,172,104,68,172
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200426_UOWM_IEC104_Dataset_c_ci_na_1\20200426_UOWM_IEC104_Dataset_c_ci_na_1\20200426_UOWM_IEC104_Dataset_c_ci_na_1_iecserver5\20200426_UOWM_IEC104_Dataset_c_ci_na_1_iecserver5_iec104_only.pcapiec104_network_flow_leayer.csv,119,170,0,170,103,67,170
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200426_UOWM_IEC104_Dataset_c_ci_na_1\20200426_UOWM_IEC104_Dataset_c_ci_na_1\20200426_UOWM_IEC104_Dataset_c_ci_na_1_iecserver6\20200426_UOWM_IEC104_Dataset_c_ci_na_1_iecserver6_iec104_only.pcapiec104_network_flow_leayer.csv,119,170,0,170,103,67,170
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200426_UOWM_IEC104_Dataset_c_ci_na_1\20200426_UOWM_IEC104_Dataset_c_ci_na_1\20200426_UOWM_IEC104_Dataset_c_ci_na_1_iecserver7\20200426_UOWM_IEC104_Dataset_c_ci_na_1_iecserver7_iec104_only.pcapiec104_network_flow_leayer.csv,119,170,0,170,103,67,170
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200426_UOWM_IEC104_Dataset_c_ci_na_1\20200426_UOWM_IEC104_Dataset_c_ci_na_1\20200426_UOWM_IEC104_Dataset_c_ci_na_1_qtester\20200426_UOWM_IEC104_Dataset_c_ci_na_1_qtester_iec104_only.pcapiec104_network_flow_leayer.csv,119,725,0,725,725,0,725
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200426_UOWM_IEC104_Dataset_c_ci_na_1_DoS.7z::20200426_UOWM_IEC104_Dataset_c_ci_na_1_DoS/20200426_UOWM_IEC104_Dataset_c_ci_na_1_DoS_attacker1/20200426_UOWM_IEC104_Dataset_c_ci_na_1_DoS_attacker1_iec104_only.pcapiec104_network_flow_leayer.csv,119,265,0,265,0,265,265
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200426_UOWM_IEC104_Dataset_c_ci_na_1_DoS.7z::20200426_UOWM_IEC104_Dataset_c_ci_na_1_DoS/20200426_UOWM_IEC104_Dataset_c_ci_na_1_DoS_attacker2/20200426_UOWM_IEC104_Dataset_c_ci_na_1_DoS_attacker2_iec104_only.pcapiec104_network_flow_leayer.csv,119,279,0,279,0,279,279
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200426_UOWM_IEC104_Dataset_c_ci_na_1_DoS.7z::20200426_UOWM_IEC104_Dataset_c_ci_na_1_DoS/20200426_UOWM_IEC104_Dataset_c_ci_na_1_DoS_attacker3/20200426_UOWM_IEC104_Dataset_c_ci_na_1_DoS_attacker3_iec104_only.pcapiec104_network_flow_leayer.csv,119,449,0,449,0,449,449
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200426_UOWM_IEC104_Dataset_c_ci_na_1_DoS.7z::20200426_UOWM_IEC104_Dataset_c_ci_na_1_DoS/20200426_UOWM_IEC104_Dataset_c_ci_na_1_DoS_iecserver1/20200426_UOWM_IEC104_Dataset_c_ci_na_1_DoS_iecserver1_iec104_only.pcapiec104_network_flow_leayer.csv,119,232,0,232,108,124,232
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200426_UOWM_IEC104_Dataset_c_ci_na_1_DoS.7z::20200426_UOWM_IEC104_Dataset_c_ci_na_1_DoS/20200426_UOWM_IEC104_Dataset_c_ci_na_1_DoS_iecserver2/20200426_UOWM_IEC104_Dataset_c_ci_na_1_DoS_iecserver2_iec104_only.pcapiec104_network_flow_leayer.csv,119,249,0,249,108,141,249
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200426_UOWM_IEC104_Dataset_c_ci_na_1_DoS.7z::20200426_UOWM_IEC104_Dataset_c_ci_na_1_DoS/20200426_UOWM_IEC104_Dataset_c_ci_na_1_DoS_iecserver3/20200426_UOWM_IEC104_Dataset_c_ci_na_1_DoS_iecserver3_iec104_only.pcapiec104_network_flow_leayer.csv,119,253,0,253,108,145,253
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200426_UOWM_IEC104_Dataset_c_ci_na_1_DoS.7z::20200426_UOWM_IEC104_Dataset_c_ci_na_1_DoS/20200426_UOWM_IEC104_Dataset_c_ci_na_1_DoS_iecserver4/20200426_UOWM_IEC104_Dataset_c_ci_na_1_DoS_iecserver4_iec104_only.pcapiec104_network_flow_leayer.csv,119,242,0,242,108,134,242
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200426_UOWM_IEC104_Dataset_c_ci_na_1_DoS.7z::20200426_UOWM_IEC104_Dataset_c_ci_na_1_DoS/20200426_UOWM_IEC104_Dataset_c_ci_na_1_DoS_iecserver5/20200426_UOWM_IEC104_Dataset_c_ci_na_1_DoS_iecserver5_iec104_only.pcapiec104_network_flow_leayer.csv,119,280,0,280,107,173,280
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200426_UOWM_IEC104_Dataset_c_ci_na_1_DoS.7z::20200426_UOWM_IEC104_Dataset_c_ci_na_1_DoS/20200426_UOWM_IEC104_Dataset_c_ci_na_1_DoS_iecserver6/20200426_UOWM_IEC104_Dataset_c_ci_na_1_DoS_iecserver6_iec104_only.pcapiec104_network_flow_leayer.csv,119,245,0,245,108,137,245
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200426_UOWM_IEC104_Dataset_c_ci_na_1_DoS.7z::20200426_UOWM_IEC104_Dataset_c_ci_na_1_DoS/20200426_UOWM_IEC104_Dataset_c_ci_na_1_DoS_iecserver7/20200426_UOWM_IEC104_Dataset_c_ci_na_1_DoS_iecserver7_iec104_only.pcapiec104_network_flow_leayer.csv,119,246,0,246,107,139,246
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200426_UOWM_IEC104_Dataset_c_ci_na_1_DoS.7z::20200426_UOWM_IEC104_Dataset_c_ci_na_1_DoS/20200426_UOWM_IEC104_Dataset_c_ci_na_1_DoS_qtester/20200426_UOWM_IEC104_Dataset_c_ci_na_1_DoS_qtester_iec104_only.pcapiec104_network_flow_leayer.csv,119,754,0,754,754,0,754
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200427_UOWM_IEC104_Dataset_c_se_na_1.7z::20200427_UOWM_IEC104_Dataset_c_se_na_1/20200427_UOWM_IEC104_Dataset_c_se_na_1_attacker1/20200427_UOWM_IEC104_Dataset_c_se_na_1_attacker1_iec104_only.pcapiec104_network_flow_leayer.csv,119,260,0,260,0,260,260
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200427_UOWM_IEC104_Dataset_c_se_na_1.7z::20200427_UOWM_IEC104_Dataset_c_se_na_1/20200427_UOWM_IEC104_Dataset_c_se_na_1_attacker2/20200427_UOWM_IEC104_Dataset_c_se_na_1_attacker2_iec104_only.pcapiec104_network_flow_leayer.csv,119,250,0,250,0,250,250
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200427_UOWM_IEC104_Dataset_c_se_na_1.7z::20200427_UOWM_IEC104_Dataset_c_se_na_1/20200427_UOWM_IEC104_Dataset_c_se_na_1_attacker3/20200427_UOWM_IEC104_Dataset_c_se_na_1_attacker3_iec104_only.pcapiec104_network_flow_leayer.csv,119,354,0,354,0,354,354
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200427_UOWM_IEC104_Dataset_c_se_na_1.7z::20200427_UOWM_IEC104_Dataset_c_se_na_1/20200427_UOWM_IEC104_Dataset_c_se_na_1_iecserver1/20200427_UOWM_IEC104_Dataset_c_se_na_1_iecserver1_iec104_only.pcapiec104_network_flow_leayer.csv,119,249,0,249,116,133,249
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200427_UOWM_IEC104_Dataset_c_se_na_1.7z::20200427_UOWM_IEC104_Dataset_c_se_na_1/20200427_UOWM_IEC104_Dataset_c_se_na_1_iecserver2/20200427_UOWM_IEC104_Dataset_c_se_na_1_iecserver2_iec104_only.pcapiec104_network_flow_leayer.csv,119,243,0,243,116,127,243
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200427_UOWM_IEC104_Dataset_c_se_na_1.7z::20200427_UOWM_IEC104_Dataset_c_se_na_1/20200427_UOWM_IEC104_Dataset_c_se_na_1_iecserver3/20200427_UOWM_IEC104_Dataset_c_se_na_1_iecserver3_iec104_only.pcapiec104_network_flow_leayer.csv,119,242,0,242,117,125,242
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200427_UOWM_IEC104_Dataset_c_se_na_1.7z::20200427_UOWM_IEC104_Dataset_c_se_na_1/20200427_UOWM_IEC104_Dataset_c_se_na_1_iecserver4/20200427_UOWM_IEC104_Dataset_c_se_na_1_iecserver4_iec104_only.pcapiec104_network_flow_leayer.csv,119,241,0,241,116,125,241
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200427_UOWM_IEC104_Dataset_c_se_na_1.7z::20200427_UOWM_IEC104_Dataset_c_se_na_1/20200427_UOWM_IEC104_Dataset_c_se_na_1_iecserver5/20200427_UOWM_IEC104_Dataset_c_se_na_1_iecserver5_iec104_only.pcapiec104_network_flow_leayer.csv,119,238,0,238,117,121,238
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200427_UOWM_IEC104_Dataset_c_se_na_1.7z::20200427_UOWM_IEC104_Dataset_c_se_na_1/20200427_UOWM_IEC104_Dataset_c_se_na_1_iecserver6/20200427_UOWM_IEC104_Dataset_c_se_na_1_iecserver6_iec104_only.pcapiec104_network_flow_leayer.csv,119,238,0,238,117,121,238
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200427_UOWM_IEC104_Dataset_c_se_na_1.7z::20200427_UOWM_IEC104_Dataset_c_se_na_1/20200427_UOWM_IEC104_Dataset_c_se_na_1_iecserver7/20200427_UOWM_IEC104_Dataset_c_se_na_1_iecserver7_iec104_only.pcapiec104_network_flow_leayer.csv,119,229,0,229,117,112,229
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200427_UOWM_IEC104_Dataset_c_se_na_1.7z::20200427_UOWM_IEC104_Dataset_c_se_na_1/20200427_UOWM_IEC104_Dataset_c_se_na_1_qtester/20200427_UOWM_IEC104_Dataset_c_se_na_1_qtester_iec104_only.pcapiec104_network_flow_leayer.csv,119,816,0,816,816,0,816
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200428_UOWM_IEC104_Dataset_c_sc_na_1.7z::20200428_UOWM_IEC104_Dataset_c_sc_na_1/20200428_UOWM_IEC104_Dataset_c_sc_na_1_attacker1/20200428_UOWM_IEC104_Dataset_c_sc_na_1_attacker1_iec104_only.pcapiec104_network_flow_leayer.csv,119,208,0,208,0,208,208
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200428_UOWM_IEC104_Dataset_c_sc_na_1.7z::20200428_UOWM_IEC104_Dataset_c_sc_na_1/20200428_UOWM_IEC104_Dataset_c_sc_na_1_attacker2/20200428_UOWM_IEC104_Dataset_c_sc_na_1_attacker2_iec104_only.pcapiec104_network_flow_leayer.csv,119,219,0,219,0,219,219
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200428_UOWM_IEC104_Dataset_c_sc_na_1.7z::20200428_UOWM_IEC104_Dataset_c_sc_na_1/20200428_UOWM_IEC104_Dataset_c_sc_na_1_attacker3/20200428_UOWM_IEC104_Dataset_c_sc_na_1_attacker3_iec104_only.pcapiec104_network_flow_leayer.csv,119,314,0,314,0,314,314
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200428_UOWM_IEC104_Dataset_c_sc_na_1.7z::20200428_UOWM_IEC104_Dataset_c_sc_na_1/20200428_UOWM_IEC104_Dataset_c_sc_na_1_iecserver1/20200428_UOWM_IEC104_Dataset_c_sc_na_1_iecserver1_iec104_only.pcapiec104_network_flow_leayer.csv,119,228,0,228,120,108,228
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200428_UOWM_IEC104_Dataset_c_sc_na_1.7z::20200428_UOWM_IEC104_Dataset_c_sc_na_1/20200428_UOWM_IEC104_Dataset_c_sc_na_1_iecserver2/20200428_UOWM_IEC104_Dataset_c_sc_na_1_iecserver2_iec104_only.pcapiec104_network_flow_leayer.csv,119,220,0,220,120,100,220
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200428_UOWM_IEC104_Dataset_c_sc_na_1.7z::20200428_UOWM_IEC104_Dataset_c_sc_na_1/20200428_UOWM_IEC104_Dataset_c_sc_na_1_iecserver3/20200428_UOWM_IEC104_Dataset_c_sc_na_1_iecserver3_iec104_only.pcapiec104_network_flow_leayer.csv,119,222,0,222,119,103,222
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200428_UOWM_IEC104_Dataset_c_sc_na_1.7z::20200428_UOWM_IEC104_Dataset_c_sc_na_1/20200428_UOWM_IEC104_Dataset_c_sc_na_1_iecserver4/20200428_UOWM_IEC104_Dataset_c_sc_na_1_iecserver4_iec104_only.pcapiec104_network_flow_leayer.csv,119,236,0,236,120,116,236
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200428_UOWM_IEC104_Dataset_c_sc_na_1.7z::20200428_UOWM_IEC104_Dataset_c_sc_na_1/20200428_UOWM_IEC104_Dataset_c_sc_na_1_iecserver5/20200428_UOWM_IEC104_Dataset_c_sc_na_1_iecserver5_iec104_only.pcapiec104_network_flow_leayer.csv,119,244,0,244,120,124,244
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200428_UOWM_IEC104_Dataset_c_sc_na_1.7z::20200428_UOWM_IEC104_Dataset_c_sc_na_1/20200428_UOWM_IEC104_Dataset_c_sc_na_1_iecserver6/20200428_UOWM_IEC104_Dataset_c_sc_na_1_iecserver6_iec104_only.pcapiec104_network_flow_leayer.csv,119,215,0,215,120,95,215
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200428_UOWM_IEC104_Dataset_c_sc_na_1.7z::20200428_UOWM_IEC104_Dataset_c_sc_na_1/20200428_UOWM_IEC104_Dataset_c_sc_na_1_iecserver7/20200428_UOWM_IEC104_Dataset_c_sc_na_1_iecserver7_iec104_only.pcapiec104_network_flow_leayer.csv,119,215,0,215,120,95,215
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200428_UOWM_IEC104_Dataset_c_sc_na_1.7z::20200428_UOWM_IEC104_Dataset_c_sc_na_1/20200428_UOWM_IEC104_Dataset_c_sc_na_1_qtester/20200428_UOWM_IEC104_Dataset_c_sc_na_1_qtester_iec104_only.pcapiec104_network_flow_leayer.csv,119,839,0,839,839,0,839
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200429_UOWM_IEC104_Dataset_c_sc_na_1_DoS.7z::20200429_UOWM_IEC104_Dataset_c_sc_na_1_DoS/20200429_UOWM_IEC104_Dataset_c_sc_na_1_DoS_attacker1/20200429_UOWM_IEC104_Dataset_c_sc_na_1_DoS_attacker1_iec104_only.pcapiec104_network_flow_leayer.csv,119,534,0,534,0,534,534
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200429_UOWM_IEC104_Dataset_c_sc_na_1_DoS.7z::20200429_UOWM_IEC104_Dataset_c_sc_na_1_DoS/20200429_UOWM_IEC104_Dataset_c_sc_na_1_DoS_attacker2/20200429_UOWM_IEC104_Dataset_c_sc_na_1_DoS_attacker2_iec104_only.pcapiec104_network_flow_leayer.csv,119,526,0,526,0,526,526
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200429_UOWM_IEC104_Dataset_c_sc_na_1_DoS.7z::20200429_UOWM_IEC104_Dataset_c_sc_na_1_DoS/20200429_UOWM_IEC104_Dataset_c_sc_na_1_DoS_attacker3/20200429_UOWM_IEC104_Dataset_c_sc_na_1_DoS_attacker3_iec104_only.pcapiec104_network_flow_leayer.csv,119,784,0,784,0,784,784
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200429_UOWM_IEC104_Dataset_c_sc_na_1_DoS.7z::20200429_UOWM_IEC104_Dataset_c_sc_na_1_DoS/20200429_UOWM_IEC104_Dataset_c_sc_na_1_DoS_iecserver1/20200429_UOWM_IEC104_Dataset_c_sc_na_1_DoS_iecserver1_iec104_only.pcapiec104_network_flow_leayer.csv,119,387,0,387,120,267,387
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200429_UOWM_IEC104_Dataset_c_sc_na_1_DoS.7z::20200429_UOWM_IEC104_Dataset_c_sc_na_1_DoS/20200429_UOWM_IEC104_Dataset_c_sc_na_1_DoS_iecserver2/20200429_UOWM_IEC104_Dataset_c_sc_na_1_DoS_iecserver2_iec104_only.pcapiec104_network_flow_leayer.csv,119,387,0,387,120,267,387
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200429_UOWM_IEC104_Dataset_c_sc_na_1_DoS.7z::20200429_UOWM_IEC104_Dataset_c_sc_na_1_DoS/20200429_UOWM_IEC104_Dataset_c_sc_na_1_DoS_iecserver3/20200429_UOWM_IEC104_Dataset_c_sc_na_1_DoS_iecserver3_iec104_only.pcapiec104_network_flow_leayer.csv,119,383,0,383,120,263,383
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200429_UOWM_IEC104_Dataset_c_sc_na_1_DoS.7z::20200429_UOWM_IEC104_Dataset_c_sc_na_1_DoS/20200429_UOWM_IEC104_Dataset_c_sc_na_1_DoS_iecserver4/20200429_UOWM_IEC104_Dataset_c_sc_na_1_DoS_iecserver4_iec104_only.pcapiec104_network_flow_leayer.csv,119,382,0,382,119,263,382
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200429_UOWM_IEC104_Dataset_c_sc_na_1_DoS.7z::20200429_UOWM_IEC104_Dataset_c_sc_na_1_DoS/20200429_UOWM_IEC104_Dataset_c_sc_na_1_DoS_iecserver5/20200429_UOWM_IEC104_Dataset_c_sc_na_1_DoS_iecserver5_iec104_only.pcapiec104_network_flow_leayer.csv,119,378,0,378,121,257,378
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200429_UOWM_IEC104_Dataset_c_sc_na_1_DoS.7z::20200429_UOWM_IEC104_Dataset_c_sc_na_1_DoS/20200429_UOWM_IEC104_Dataset_c_sc_na_1_DoS_iecserver6/20200429_UOWM_IEC104_Dataset_c_sc_na_1_DoS_iecserver6_iec104_only.pcapiec104_network_flow_leayer.csv,119,390,0,390,120,270,390
D:\SEM - IV\23ELC212 - Machine Learning\end sem project\datasets\20200429_UOWM_IEC104_Dataset_c_sc_na_1_DoS.7z::20200429_UOWM_IEC104_Dataset_c_sc_na_1_DoS/20200429_UOWM_IEC104_Dataset_c_sc_na_1_DoS_iecserver7/20200429_UOWM_IEC104_Dataset_c_sc_na_1_DoS_iecserver7_iec104_only.pcapiec104_network_flow_leayer.csv,119,376,0,376,119,257,376
